dialogue_id,donation_amount,donation_made,utterance_idx,speaker,utterance,intention
20180826-174459_637_live,0.0,No,15,ER,"please check out the website for more info, maybe you will donate more",Encourage further engagement with the website and potential future donations
20180826-174459_637_live,0.0,No,16,EE,Is ther any other charities you're fond of?,Inquire about other charities the speaker supports
20180826-174933_275_live,0.0,No,0,ER,hi how are you today?,Initiate conversation and greet
20180826-174933_275_live,0.0,No,1,EE,"I am well, how are you?",Respond to greeting and reciprocate inquiry
20180826-174933_275_live,0.0,No,2,ER,I am good do you have any children?,Share personal status and inquire about EE's family
20180826-174933_275_live,0.0,No,3,EE,"Yes, I have two.",Confirm having children
20180826-174933_275_live,0.0,No,4,EE,And you?,Reciprocate inquiry about ER's family
20180826-174933_275_live,0.0,No,5,ER,I have two also but mine are grown and gone now,Share information about own children
20180826-174933_275_live,0.0,No,6,EE,That's nice.,Acknowledge ER's information
20180826-174933_275_live,0.0,No,7,EE,How old are they?,Inquire further about ER's children
20180826-174933_275_live,0.0,No,8,ER,32 and 29 a boy and a girl and 4 grand kids 3 girls and 1 boy ages 6 to 14.,Provide detailed information about children and grandchildren
20180826-174933_275_live,0.0,No,9,ER,Unfortunately they all live far away.,Express a sentiment about the distance from family
20180826-174933_275_live,0.0,No,10,ER,And you?,Reciprocate inquiry about EE's family
20180826-174933_275_live,0.0,No,11,EE,Oh my!,Express surprise or amazement
20180826-174933_275_live,0.0,No,12,EE,That's nice.,Acknowledge ER's information
20180826-174933_275_live,0.0,No,13,EE,My kids are 4 and 7.,Provide information about own children
20180826-174933_275_live,0.0,No,14,EE,Boy and girl.,Specify the gender of own children
20180826-174933_275_live,0.0,No,15,ER,That was a hectic but really fun time for me and my kids.,Share personal experience and sentiment about raising children
20180826-174933_275_live,0.0,No,16,ER,Have you ever heard of Save the Children?,Introduce a new topic about a charity
20180826-174933_275_live,0.0,No,17,EE,I have not.,Express lack of knowledge about the charity
20180826-174933_275_live,0.0,No,18,EE,What is the charity and what do they do?,Inquire for more information about the charity
20180826-174933_275_live,0.0,No,19,ER,I am not an expert but I believe they help children in war torn areas to get to safety and make food and medical supplies available,Provide information about the charity's mission
20180826-174933_275_live,0.0,No,20,EE,That seems like a really noble cause.,Express approval of the charity's mission
20180826-174933_275_live,0.0,No,21,EE,I have an affinity for children.,Share personal affinity for children
20180826-174933_275_live,0.0,No,22,EE,I donate a lot of money to battered wives and their children.,Share personal involvement in charitable activities
20180826-174933_275_live,0.0,No,23,EE,I spend a lot of time in the shelter for them too.,Provide additional details about personal involvement
20180826-174933_275_live,0.0,No,24,EE,Seems like a great cause!,Reiterate approval of the charity
20180826-174933_275_live,0.0,No,25,ER,Would you be willing to donate something to this cause?,Request a donation to the charity
20180826-174933_275_live,0.0,No,26,EE,"With the commitment I made to the shelter, I would not donate at this time.",Politely decline the donation request due to existing commitments
20180826-174957_757_live,0.2,Yes,0,ER,I think out of all charities saving the children is most important one as children make the future.,Expressing a personal belief about the importance of children's charities
20180826-174957_757_live,0.2,Yes,1,ER,Hope you agree,Seeking agreement from the other speaker
20180826-174957_757_live,0.2,Yes,2,EE,I definitely agree,Agreeing with the previous statement
20180826-174957_757_live,0.2,Yes,3,ER,this is good as you agree with opinion as everyone should do the same,Expressing satisfaction with the agreement and encouraging others to do the same
20180826-174957_757_live,0.2,Yes,4,EE,"Yes - providing funding for children is a top priority, whatever the need may be",Reinforcing the importance of funding for children's needs
20180826-174957_757_live,0.2,Yes,5,ER,I usually put some money for this cause yearly,Sharing a personal habit of donating to children's charities
20180826-174957_757_live,0.2,Yes,6,EE,What kind of children's charities do you think are the most important?,Inquiring about specific types of children's charities
20180826-174957_757_live,0.2,Yes,7,ER,I think children below the poverty line is most important,Identifying children below the poverty line as the most important cause
20180826-174957_757_live,0.2,Yes,8,EE,Yes - someone needs to be looking out for those children!,Agreeing and emphasizing the need for support for those children
20180826-174957_757_live,0.2,Yes,9,ER,"I say, if you have enough than give to others",Advocating for sharing resources with others if one has enough
20180826-174957_757_live,0.2,Yes,10,ER,basic education is very important to have a good future,Stressing the importance of basic education for a good future
20180826-174957_757_live,0.2,Yes,11,EE,"Important to make sure their basic needs are met too -- food, clothing and shelter",Highlighting the importance of meeting children's basic needs
20180826-174957_757_live,0.2,Yes,12,ER,what is the good amout you think,Asking for an opinion on a suitable donation amount
20180826-174957_757_live,0.2,Yes,13,EE,"It depends, should this be a monthly donation or annual?",Clarifying whether the donation should be monthly or annual
20180826-174957_757_live,0.2,Yes,14,ER,annually one time payment,Specifying that the donation should be an annual one-time payment
20180826-174957_757_live,0.2,Yes,15,EE,"Ok, sounds good.",Agreeing with the specified donation frequency
20180826-174957_757_live,0.2,Yes,16,ER,I think a range between $100 - $250 would be appropriate,Suggesting an appropriate donation range
20180826-174957_757_live,0.2,Yes,17,ER,would you like to donate something from your task payment for this cause,Asking if the other speaker would like to donate from their task payment
20180826-175233_4_live,0.0,No,0,ER,Hi!,Greeting the other person
20180826-175233_4_live,0.0,No,1,ER,How are you today?,Inquiring about the other person's well-being
20180826-175233_4_live,0.0,No,2,EE,I'm great.,Responding to the inquiry about well-being
20180826-175233_4_live,0.0,No,3,EE,How about yourself?,Returning the inquiry about well-being
20180826-175233_4_live,0.0,No,4,ER,"I'm doing great, thanks.",Responding to the inquiry about well-being
20180826-175233_4_live,0.0,No,5,ER,Do you donate at all?,Inquiring about the other person's donation habits
20180826-175233_4_live,0.0,No,6,EE,"I do donate sometimes, yes.",Confirming occasional donation habits
20180826-175233_4_live,0.0,No,7,ER,"that's great, have you ever donated to save the children?",Inquiring about specific donations to Save the Children
20180826-175233_4_live,0.0,No,8,EE,"I have donated a couple of times; like for the St Jude's Hospital, red nose day and March of Dimes.",Listing past donations to various causes
20180826-175233_4_live,0.0,No,9,EE,I do what I can to give back.,Expressing a general commitment to giving back
20180826-175233_4_live,0.0,No,10,ER,That is really great.,Expressing approval of the other person's actions
20180826-175233_4_live,0.0,No,11,ER,"I know how hard it can be to give, but it's amazing how a small amount can make such a big difference",Emphasizing the impact of small donations
20180826-175233_4_live,0.0,No,12,EE,That is very true.,Agreeing with the statement about the impact of donations
20180826-175233_4_live,0.0,No,13,EE,"If more people gave, even it's a small amount, it truly adds up and can make a difference.",Reinforcing the idea that small contributions add up
20180826-175233_4_live,0.0,No,14,ER,You are very right.,Agreeing with the other person's statement
20180826-175233_4_live,0.0,No,15,ER,And the children are the ones who need it the most!,Highlighting the importance of donations for children
20180826-175233_4_live,0.0,No,16,EE,"Absolutely, they are the future generation and it's imperative that they are nurtured and looked after.",Agreeing and emphasizing the importance of nurturing children
20180826-175233_4_live,0.0,No,17,ER,I completely agree!,Expressing agreement with the other person's statement
20180826-175233_4_live,0.0,No,18,ER,And save the children really focuses on ensuring the children get the money that is donated,Promoting the effectiveness of Save the Children
20180826-175233_4_live,0.0,No,19,EE,That's great.,Expressing approval of the charity
20180826-175233_4_live,0.0,No,20,EE,Could you tell me more about this charity?,Requesting more information about the charity
20180826-175233_4_live,0.0,No,21,ER,"It is an organization that helps children from all over the world, such as the millilns of syrian children living through war",Providing information about the charity's mission
20180826-175345_318_live,0.0,No,0,ER,Hi!,Greeting the other person
20180826-175345_318_live,0.0,No,1,ER,I am recommending that you donate to a kids charity,Recommending a charitable action
20180826-175345_318_live,0.0,No,2,EE,"Yeah, what do you think about St Jude's?",Seeking opinion on a specific charity
20180826-175345_318_live,0.0,No,3,ER,I recommend Save the Children children's charity.,Recommending a specific charity
20180826-175345_318_live,0.0,No,4,EE,That's wonderful!,Expressing approval
